last,first,area,year,type,student_coauthor,dare_coauthors_names,dare_coauthors,title_short,venue,doi,doi_clean,journal_norm,impact_factor,if_year_used,if_match_rule,oa_id,doi_raw,oa_title,oa_year,oa_date,oa_type,cited_by_count,oa_venue,oa_issn_l,oa_publisher,is_oa,is_retracted,n_authors,n_grad_coauthors,grad_coauthors,any_student_at_pub,student_flag_disagrees,year_disagrees,faculty_type,faculty_rank,is_tt,pct_research,departed_flag,research_fte
Suter,Jordan,ENRE,2021,JA,N,Goemans;Manning,1,Policy Leakage or Policy Benefit? Spatial Spillovers from Conservation Policies,Journal of the Association of Environmental and Resource Economists,10.1086/714148,10.1086/714148,journal association environmental resource economists,3.2,2024,Nearest year (2024),https://openalex.org/W3027908917,https://doi.org/10.1086/714148,Policy Leakage or Policy Benefit? Spatial Spillovers from Conservation Policies in Common Property Resources,2021,2021-03-02,article,4,Journal of the Association of Environmental and Resource Economists,2333-5955,University of Chicago Press,FALSE,FALSE,4,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Suter,Jordan,ENRE,2025,JA,Y,Bayham;Goemans;Manning,1,Inland flooding in the United States: a review,Environmental Research Letters,10.1088/1748-9326/add35e,10.1088/1748-9326/add35e,environmental research letters,5.4,2025,Exact journal-year,https://openalex.org/W4410022855,https://doi.org/10.1088/1748-9326/add35e,"Inland flooding in the United States: a review of research related to risk management, economic behavior, and data resources",2025,2025-05-02,article,1,Environmental Research Letters,1748-9326,IOP Publishing,TRUE,FALSE,5,1,Diellza Muriqi,TRUE,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Suter,Jordan,ENRE,2022,JA,N,Goemans;Manning,1,Impacts of Block-Rate Energy Pricing on Groundwater Demand in Irrigated Agriculture,American Journal of Agricultural Economics,10.1111/ajae.12231,10.1111/ajae.12231,american journal agricultural economics,4.2,2022,Exact journal-year,https://openalex.org/W3165941821,https://doi.org/10.1111/ajae.12231,Impacts of<scp>Block‐Rate</scp>Energy Pricing on Groundwater Demand in Irrigated Agriculture,2021,2021-05-31,article,11,American Journal of Agricultural Economics,0002-9092,Wiley,FALSE,FALSE,4,NA,NA,NA,FALSE,TRUE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Suter,Jordan,ENRE,2024,JA,N,NA,0,Social Comparisons and Groundwater Use: Evidence from Colorado and Kansas,American Journal of Agricultural Economics,10.1111/ajae.12415,10.1111/ajae.12415,american journal agricultural economics,3.3,2024,Exact journal-year,https://openalex.org/W4381852009,https://doi.org/10.1111/ajae.12415,Social comparisons and groundwater use: Evidence from <scp>Colorado</scp> and <scp>Kansas</scp>,2023,2023-06-22,article,13,American Journal of Agricultural Economics,0002-9092,Wiley,TRUE,FALSE,4,NA,NA,NA,FALSE,TRUE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Suter,Jordan,ENRE,2025,JA,U,Goemans;Manning,1,Abatement subsidies for groundwater conservation,American Journal of Agricultural Economics,10.1111/ajae.70021,10.1111/ajae.70021,american journal agricultural economics,4.9,2025,Exact journal-year,https://openalex.org/W4415487719,https://doi.org/10.1111/ajae.70021,Abatement subsidies for groundwater conservation,2025,2025-10-23,article,1,American Journal of Agricultural Economics,0002-9092,Wiley,TRUE,FALSE,4,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Suter,Jordan,ENRE,2022,JA,Y,NA,0,Summer Crowds: USFS Campground Reservations During the COVID-19 Pandemic,PLOS ONE,10.1371/journal.pone.0261833,10.1371/journal.pone.0261833,plos one,3.7,2022,Exact journal-year,https://openalex.org/W4206111445,https://doi.org/10.1371/journal.pone.0261833,Summer crowds: An analysis of USFS campground reservations during the COVID-19 pandemic,2022,2022-01-12,article,10,PLoS ONE,1932-6203,Public Library of Science,TRUE,FALSE,3,1,Mostafa Shartaj,TRUE,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Suter,Jordan,ENRE,2023,JA,N,Bayham,1,Reductions in National Forest Campground Reservation Demand from Wildfire,Journal of Agricultural and Resource Economics,10.22004/ag.econ.322851,10.22004/ag.econ.322851,journal agricultural resource economics,1.4,2024,Nearest year (2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Suter,Jordan,ENRE,2021,JA,N,NA,0,The Importance of Well Yield in Groundwater Demand Specification,Land Economics,10.3368/wple.97.3.030320-0031r1,10.3368/wple.97.3.030320-0031r1,land economics,2.03,2021,Exact journal-year,https://openalex.org/W3204241389,https://doi.org/10.3368/wple.97.3.030320-0031r1,The Importance of Well Yield in Groundwater Demand Specifications,2021,2021-08-01,article,1,Land Economics,0023-7639,University of Wisconsin Press,FALSE,FALSE,4,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,50,FALSE,0.5
Thilmany,Dawn,Ag and Food,2021,JA,N,NA,0,Local Foods go Downstream: Exploring the Spatial Factors Driving US Food Manufacturing,Applied Economic Perspectives and Policy,10.1002/aepp.13046,10.1002/aepp.13046,applied economic perspectives policy,4.89,2021,Exact journal-year,https://openalex.org/W3042925910,https://doi.org/10.1002/aepp.13046,Local Foods Go Downstream: Exploring the Spatial Factors Driving U.S. Food Manufacturing,2020,2020-07-13,article,20,Applied Economic Perspectives and Policy,2040-5790,Wiley,TRUE,FALSE,4,NA,NA,NA,FALSE,TRUE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2021,JA,N,NA,0,Do Cottage Food Laws Reduce Barriers to Entry for Food Manufacturers,Applied Economic Perspectives and Policy,10.1002/aepp.13047,10.1002/aepp.13047,applied economic perspectives policy,4.89,2021,Exact journal-year,https://openalex.org/W3043543695,https://doi.org/10.1002/aepp.13047,Do Cottage Food Laws Reduce Barriers to Entry for Food Manufacturers?,2020,2020-07-13,article,10,Applied Economic Perspectives and Policy,2040-5790,Wiley,FALSE,FALSE,3,NA,NA,NA,FALSE,TRUE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2021,JA,N,Jablonski,1,Local Food Markets and Labor Intensity,Applied Economic Perspectives and Policy,10.1002/aepp.13059,10.1002/aepp.13059,applied economic perspectives policy,4.89,2021,Exact journal-year,https://openalex.org/W3043055687,https://doi.org/10.1002/aepp.13059,Local Food Market Orientation and Labor Intensity,2020,2020-07-13,article,22,Applied Economic Perspectives and Policy,2040-5790,Wiley,FALSE,FALSE,3,NA,NA,NA,FALSE,TRUE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2022,JA,N,Jablonski,1,Opportunities to support beginning farmers and ranchers in the 2023 Farm Bill,Applied Economic Perspectives and Policy,10.1002/aepp.13256,10.1002/aepp.13256,applied economic perspectives policy,5.8,2022,Exact journal-year,https://openalex.org/W4220797295,https://doi.org/10.1002/aepp.13256,Opportunities to support beginning farmers and ranchers in the 2023 Farm Bill,2022,2022-03-29,article,18,Applied Economic Perspectives and Policy,2040-5790,Wiley,TRUE,FALSE,7,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2024,JA,N,NA,0,Measuring the Economic Contribution of Agricultural and Applied Economics Departments,Applied Economic Perspectives and Policy,10.1002/aepp.13454,10.1002/aepp.13454,applied economic perspectives policy,3.4,2024,Exact journal-year,https://openalex.org/W4399361991,https://doi.org/10.1002/aepp.13454,Measuring the economic contribution of Agricultural and Applied Economics departments in the United States,2024,2024-06-05,article,0,Applied Economic Perspectives and Policy,2040-5790,Wiley,TRUE,FALSE,4,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2025,JA,Y,NA,0,Exploring the Relationship between Growth in Online Shopping and Multichannel Food Consumers,Applied Economic Perspectives and Policy,10.1002/aepp.13531,10.1002/aepp.13531,applied economic perspectives policy,3.6,2025,Exact journal-year,https://openalex.org/W4410757952,https://doi.org/10.1002/aepp.13531,Exploring the relationship between growth in online shopping and multichannel food consumers,2025,2025-05-25,article,0,Applied Economic Perspectives and Policy,2040-5790,Wiley,TRUE,FALSE,2,1,Mackenzie Gill,TRUE,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2024,JA,N,Chenarides;Jablonski,1,Federal Economic Data on Local and Regional Food Producers,Journal of the Agricultural and Applied Economics Association,10.1002/jaa2.131,10.1002/jaa2.131,journal agricultural applied economics association,1.8,2025,Nearest year (2025),https://openalex.org/W4400204195,https://doi.org/10.1002/jaa2.131,Federal economic data on local and regional food producers,2024,2024-07-01,article,0,Journal of the Agricultural and Applied Economics Association,2769-2485,Wiley,TRUE,FALSE,5,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2026,JA,NA,NA,0,Regionalizing the food dollar,Journal of the Agricultural and Applied Economics Association,10.1002/jaa2.70044,10.1002/jaa2.70044,journal agricultural applied economics association,1.8,2025,Nearest year (2025),https://openalex.org/W7162422700,https://doi.org/10.1002/jaa2.70044,Regionalizing the food dollar,2026,2026-05-26,article,0,Journal of the Agricultural and Applied Economics Association,2769-2485,Wiley,TRUE,FALSE,3,NA,NA,NA,NA,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2024,JA,N,Van Sandt,1,A comment on USDA Food Business Centers: Collaborations to nurture innovation,Food Policy,10.1016/j.foodpol.2024.102727,10.1016/j.foodpol.2024.102727,food policy,6,2024,Exact journal-year,https://openalex.org/W4402951903,https://doi.org/10.1016/j.foodpol.2024.102727,A comment on USDA Food Business Centers: Collaborations to nurture innovation in the food system,2024,2024-09-29,article,2,Food Policy,0306-9192,Elsevier BV,FALSE,FALSE,3,1,Anders Van Sandt,FALSE,TRUE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2025,JA,N,Jablonski,1,A Baseline Assessment of School Food Spending and Local Procurement,Agricultural and Resource Economics Review,10.1017/age.2025.11,10.1017/age.2025.11,agricultural resource economics review,2,2025,Exact journal-year,https://openalex.org/W4409114506,https://doi.org/10.1017/age.2025.11,A roadmap for modeling institutional and values-based procurement decisions in food supply chains,2025,2025-04-01,article,2,Agricultural and Resource Economics Review,1068-2805,Cambridge University Press,TRUE,FALSE,4,1,Erin Love,FALSE,TRUE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2023,JA,Y,Jablonski;Mooney,1,Producers Marketing a Novel Crop: A Field-Level View of Hemp Market Channels,Renewable Agriculture and Food Systems,10.1017/S1742170523000145,10.1017/s1742170523000145,renewable agriculture food systems,2,2024,Nearest year (2024),https://openalex.org/W4366223024,https://doi.org/10.1017/s1742170523000145,Producers marketing a novel crop: a field-level view of hemp market channels,2023,2023-01-01,article,5,Renewable Agriculture and Food Systems,1742-1705,Cambridge University Press,TRUE,FALSE,10,1,Ming Wang,TRUE,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2023,JA,Y,Bayham;Berning;Costanigro,1,Beer sales in grocery and convenience stores: a glass half-full for craft brewers,Regional Studies,10.1080/00343404.2023.2166914,10.1080/00343404.2023.2166914,regional studies,4.2,2024,Nearest year (2024),https://openalex.org/W4319067211,https://doi.org/10.1080/00343404.2023.2166914,Beer sales in grocery and convenience stores: a glass half-full for craft brewers?,2023,2023-02-03,article,14,Regional Studies,0034-3404,Routledge,TRUE,FALSE,7,1,Nathan Palardy,FALSE,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2026,JA,NA,NA,0,Assessing Factors Contributing to a Healthy Work Ecosystem in the Applied Economics Profession,Q Open,10.1093/qopen/qoag018,10.1093/qopen/qoag018,q open,2.3,2025,Nearest year (2025),https://openalex.org/W7163986589,https://doi.org/10.1093/qopen/qoag018,Assessing factors contributing to a healthy work ecosystem in the applied economics profession,2026,2026-06-06,article,0,Q Open,2633-9048,Oxford University Press,TRUE,FALSE,8,NA,NA,NA,NA,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2022,JA,N,Jablonski,1,The profitability implications of sales through local food markets for beginning farmers,Agricultural Finance Review,10.1108/AFR-05-2021-0056,10.1108/afr-05-2021-0056,agricultural finance review,1.9,2024,Nearest year (2024),https://openalex.org/W4293087468,https://doi.org/10.1108/afr-05-2021-0056,The profitability implications of sales through local food markets for beginning farmers and ranchers,2022,2022-03-23,article,22,Agricultural Finance Review,0002-1466,Emerald Publishing Limited,TRUE,FALSE,5,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2022,JA,N,Jablonski,1,Unique Financing Strategies Among Beginning Farmers and Ranchers,Agricultural Finance Review,10.1108/AFR-05-2021-0070,10.1108/afr-05-2021-0070,agricultural finance review,1.9,2024,Nearest year (2024),https://openalex.org/W4200169516,https://doi.org/10.1108/afr-05-2021-0070,Unique financing strategies among beginning farmers and ranchers: differences among multigenerational and beginning operations,2021,2021-12-08,article,12,Agricultural Finance Review,0002-1466,Emerald Publishing Limited,FALSE,FALSE,5,NA,NA,NA,FALSE,TRUE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2021,JA,Y,Jablonski,1,Novel methods for an interesting time: US local food systems impacts and initiatives to respond to COVID,Australian Journal of Agricultural and Resource Economics,10.1111/1467-8489.12456,10.1111/1467-8489.12456,australian journal agricultural resource economics,3.2,2022,Nearest year (2022),https://openalex.org/W3210113799,https://doi.org/10.1111/1467-8489.12456,Novel methods for an interesting time: Exploring U.S. local food systems’ impacts and initiatives to respond to COVID*,2021,2021-10-01,article,20,Australian Journal of Agricultural and Resource Economics,1364-985X,Wiley,TRUE,FALSE,8,2,Hailey Edmondson; Mackenzie Gill,TRUE,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2024,JA,N,Jablonski,1,Building Representative State Groupings in an Input-Output Model for Nutrition Incentive Programs,Economic Development Quarterly,10.1177/08912424241282425,10.1177/08912424241282425,economic development quarterly,1.6,2024,Exact journal-year,https://openalex.org/W4403258135,https://doi.org/10.1177/08912424241282425,Building Representative State Groupings in an Input-Output Model for the Development of an Economic Impact Calculator for Nutrition Incentive Programs,2024,2024-10-09,article,1,Economic Development Quarterly,0891-2424,SAGE Publishing,TRUE,FALSE,7,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2023,JA,N,NA,0,Perspectives on Diversity Equity and Inclusion in the Agricultural and Applied Economics Profession,Applied Economics Teaching Resources,10.22004/ag.econ.333520,10.22004/ag.econ.333520,applied economics teaching resources,NA,NA,No IF match,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2023,JA,Y,NA,0,Price Transmission and Asymmetry in the Colorado Potato Supply Chain,Journal of Food Distribution Research,10.22004/ag.econ.339678,10.22004/ag.econ.339678,journal food distribution research,NA,NA,No IF match,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2024,JA,N,NA,0,Assessing Economic Impacts of Mile High 420 Festival in Colorado,Tourism and Hospitality,10.3390/tourhosp5030032,10.3390/tourhosp5030032,tourism hospitality,NA,NA,No IF match,https://openalex.org/W4399882779,https://doi.org/10.3390/tourhosp5030032,Assessing Economic Impacts of Mile High 420 Festival in Colorado,2024,2024-06-21,article,0,Tourism and Hospitality,2673-5768,Multidisciplinary Digital Publishing Institute,TRUE,FALSE,3,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Thilmany,Dawn,Ag and Food,2022,JA,N,NA,0,Agritourism Extension in the United States,Applied Economics Teaching Resources,nodoi,NA,applied economics teaching resources,NA,NA,No IF match,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Tenured/Tenure Track,Professor,TRUE,21,FALSE,0.21
Van Sandt,Anders,Ag and Food,2026,JA,NA,NA,0,Nurse practitioner training and local medical provider supply,Journal of Health Economics,10.1016/j.jhealeco.2026.103121,10.1016/j.jhealeco.2026.103121,journal health economics,3.8,2025,Nearest year (2025),https://openalex.org/W7128963714,https://doi.org/10.1016/j.jhealeco.2026.103121,Nurse practitioner training and local medical provider supply,2026,2026-02-15,article,0,Journal of Health Economics,0167-6296,Elsevier BV,FALSE,FALSE,4,1,Anders Van Sandt,FALSE,NA,FALSE,Tenured/Tenure Track,Assistant Professor,TRUE,20,FALSE,0.2
Van Sandt,Anders,Ag and Food,2026,JA,NA,NA,0,Rural emergency hospitals: Emerging patterns of adaptation and community perception,The Journal of Rural Health,10.1111/jrh.70112,10.1111/jrh.70112,journal rural health,NA,NA,No IF match,https://openalex.org/W7124536210,https://doi.org/10.1111/jrh.70112,Rural emergency hospitals: Emerging patterns of adaptation and community perception,2026,2026-01-01,article,0,The Journal of Rural Health,0890-765X,Wiley,TRUE,FALSE,6,1,Anders Van Sandt,FALSE,NA,FALSE,Tenured/Tenure Track,Assistant Professor,TRUE,20,FALSE,0.2
Van Sandt,Anders,Ag and Food,2025,JA,N,NA,0,Revealing US Retail Industries Functional Hierarchy Through Demand Thresholds,Journal of Economic Structures,10.1186/s40008-025-00359-0,10.1186/s40008-025-00359-0,journal economic structures,NA,NA,No IF match,https://openalex.org/W4415995576,https://doi.org/10.1186/s40008-025-00359-0,Revealing U.S. retail industries’ functional hierarchy through demand thresholds,2025,2025-11-07,article,0,Journal of Economic Structures,2193-2409,Springer Nature,TRUE,FALSE,5,1,Anders Van Sandt,FALSE,TRUE,FALSE,Tenured/Tenure Track,Assistant Professor,TRUE,20,FALSE,0.2
